"","Continent","Disturbance","Order","Family","Scientific.name","Common.name","FID","log.fid"
"1","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas castanea","chestnut teal",80.1,1.90363251608424
"2","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas castanea","chestnut teal",76.9,1.88592633980143
"3","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas castanea","chestnut teal",85.4,1.93145787068901
"4","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas gracilis","grey teal ",78,1.89209460269048
"5","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas gracilis","grey teal",82.8,1.91803033678488
"6","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas gracilis ","grey teal",82.5,1.91645394854993
"7","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas superciliosa","Pacific black duck ",107.5,2.03140846425162
"8","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas superciliosa","Pacific black duck",89.1,1.94987770403687
"9","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas superciliosa ","Pacific black duck",97.9,1.99078269180314
"10","America-Australia","Pedestrian","Anseriformes","Anatidae","Anas superciliosa ","Pacific black duck",46,1.66275783168157
"11","America-Australia","Pedestrian","Anseriformes","Anatidae","Aythya australis","hardhead",87.2,1.94051648493257
"12","America-Australia","Pedestrian","Anseriformes","Anatidae","Aythya australis ","hardhead  ",88.4,1.94645226501307
"13","America-Australia","Pedestrian","Anseriformes","Anatidae","Aythya australis ","hardhead  ",41,1.61278385671974
"14","America-Australia","Pedestrian","Anseriformes","Anatidae","Biziura lobata","musk duck",69.9,1.84447717574568
"15","America-Australia","Pedestrian","Anseriformes","Anatidae","Biziura lobata","musk duck",55.6,1.74507479158206
"16","America-Australia","Pedestrian","Anseriformes","Anatidae","Cereopsis novaehollandiae","Cape Barren goose",82.6,1.91698004732038
"17","America-Australia","Pedestrian","Anseriformes","Anatidae","Cereopsis novaehollandiae","Cape Barren goose ",82.6,1.91698004732038
"18","America-Australia","Pedestrian","Anseriformes","Anatidae","Cereopsis novaehollandiae","Cape Barren goose ",105,2.02118929906994
"19","America-Australia","Pedestrian","Anseriformes","Anatidae","Chenonetta jubata ","Australian wood duck",25.5,1.40654018043396
"20","America-Australia","Pedestrian","Anseriformes","Anatidae","Cygnus atratus","black swan",78.3,1.89376176205794
"21","America-Australia","Pedestrian","Anseriformes","Anatidae","Cygnus atratus","black swan",47.9,1.68033551341456
"22","America-Australia","Pedestrian","Anseriformes","Anatidae","Cygnus atratus","black swan",97.3,1.98811284026835
"23","America-Australia","Pedestrian","Anseriformes","Anatidae","Dendrocygna eytoni","plumed whistling duck",130,2.11394335230684
"24","America-Australia","Pedestrian","Anseriformes","Anatidae","Malacorhynchus membranaceus","pink-eared duck ",31.5,1.4983105537896
"25","America-Australia","Pedestrian","Anseriformes","Anatidae","Malacorhynchus membranaceus","pink-eared duck",67.1,1.82672252016899
"26","America-Australia","Pedestrian","Anseriformes","Anatidae","Malacorhynchus membranaceus","pink-eared duck",65,1.81291335664286
"27","America-Australia","Pedestrian","Anseriformes","Anatidae","Malacorhynchus membranaceus","pink-eared duck",98,1.99122607569249
"28","America-Australia","Pedestrian","Anseriformes","Anatidae","Oxyura australis","blue-billed duck",68.3,1.83442070368153
"29","America-Australia","Pedestrian","Anseriformes","Anatidae","Oxyura australis ","blue-billed duck ",40,1.60205999132796
"30","America-Australia","Pedestrian","Anseriformes","Anatidae","Tadorna tadornoides","Australian shelduck",122.3,2.08742645703629
"31","America-Australia","Pedestrian","Anseriformes","Anatidae","Tadorna tadornoides ","Australian shelduck",111.5,2.04727486738418
"32","America-Australia","Pedestrian","Anseriformes","Anatidae","Tadorna tadornoides ","Australian shelduck",138.9,2.14270224573762
"33","America-Australia","Pedestrian","Anseriformes","Anatidae ","Anas gracilis","grey teal ",106.9,2.02897770520878
"34","America-Australia","Pedestrian","Anseriformes","Anatidae ","Cygnus atratus","black swan ",3.6,0.556302500767287
"35","America-Australia","Pedestrian","Anseriformes","Anatidae ","Cygnus atratus","black swan ",149,2.17318626841227
"36","America-Australia","Pedestrian","Anseriformes","Anatidae ","Cygnus atratus ","black swan",50.4,1.70243053644553
"37","America-Australia","Pedestrian","Anseriformes","Anatidae ","Tadorna tadornoides","Australian shelduck",145,2.16136800223497
"38","America-Australia","Pedestrian","Charadriiformes","Burhinidae","Burhinus grallarius ","bush stone-curlew",25.9,1.41329976408125
"39","America-Australia","Pedestrian","Charadriiformes","Charadriidae","Elseyornis melanops","black-fronted dotterel ",24.8,1.39445168082622
"40","America-Australia","Pedestrian","Charadriiformes","Charadriidae","Vanellus miles","masked lapwing",79.7,1.90145832139611
"41","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Charadrius bicinctus","double-banded plover",32.14,1.50704587242733
"42","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Charadrius ruficapillus","red-capped plover",32.75,1.5152113043278
"43","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Charadrius ruficapillus ","red-capped plover ",22,1.34242268082221
"44","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Elseyornis melanops","black-fronted dotterel",23.88,1.37803432245733
"45","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Erythrogonys cinctus","red-kneed dotterel",21.2,1.32633586092875
"46","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Pluvialis dominica","Pacific golden plover",49.33,1.69311111546214
"47","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Pluvialis fulva ","Pacific golden plover ",21.9,1.34044411484012
"48","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Pluvialis squatarola","black-bellied plover",44,1.64345267648619
"49","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Vanellus miles","masked lapwing ",62.62,1.7967130632809
"50","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Vanellus miles ","masked lapwing ",46.8,1.67024585307412
"51","America-Australia","Pedestrian","Charadriiformes","Charadriidae ","Vanellus tricolor","banded lapwing",74,1.86923171973098
"52","America-Australia","Pedestrian","Charadriiformes","Haematopodidae","Haematopus fuliginosus","sooty oystercatcher",64.28,1.80807586809131
"53","America-Australia","Pedestrian","Charadriiformes","Haematopodidae","Haematopus longirostris","pied oystercatcher ",41.52,1.6182573448404
"54","America-Australia","Pedestrian","Charadriiformes","Haematopodidae ","Haematopus longirostris","pied oystercatcher",82.5,1.91645394854993
"55","America-Australia","Pedestrian","Charadriiformes","Laridae ","Sterna albifrons ","little tern ",21.5,1.33243845991561
"56","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae","Recurvirostra novaehollandiae","red-necked avocet",32.5,1.51188336097887
"57","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Cladorhynchus leucocephalus","banded stilt",32.8,1.51587384371168
"58","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus himantopus","black-winged stilt ",38,1.57978359661681
"59","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus himantopus","black-winged stilt",39.3,1.59439255037543
"60","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Himantopus himantopus ","black-winged stilt ",38.3,1.58319877396862
"61","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Recurvirostra novaehollandiae","red-necked avocet",73,1.86332286012046
"62","America-Australia","Pedestrian","Charadriiformes","Recurvirostridae ","Recurvirostra novaehollandiae","red-necked avocet",60.4,1.78103693862113
"63","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris acuminata","sharp-tailed sandpiper",14.8,1.17026171539496
"64","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris acuminata","sharp-tailed sandpiper",33.2,1.52113808370404
"65","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris ferruginea","curlew sandpiper",34.8,1.54157924394658
"66","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris ruficollis","red-necked stint",20,1.30102999566398
"67","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Calidris ruficollis","red-necked stint",28.1,1.44870631990508
"68","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Limosa lapponica","bar-tailed godwit",48.6,1.68663626926229
"69","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Numenius madagascariensis","eastern curlew",97.5,1.98900461569854
"70","America-Australia","Pedestrian","Charadriiformes","Scolopacidae","Tringa nebularia","common greenshank",70,1.84509804001426
"71","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Arenaria interpres","ruddy turnstone",29.66,1.47217114669236
"72","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Caldris acuminata","sharp-tailed sandpiper",20.29,1.30728204703335
"73","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Caldris alba","sanderling",32,1.50514997831991
"74","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Caldris ferruginea","curlew sandpiper",25.19,1.40122816749811
"75","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Caldris melanotos","pectoral sandpiper",23,1.36172783601759
"76","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Caldris ruficollis","red-necked stinta",18.73,1.27253777737524
"77","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Gallinago hardwickii","Latham’s snipe",62.62,1.7967130632809
"78","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Limosa lapponica","bar-tailed godwit ",59.5,1.77451696572855
"79","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Limosa limosa","black-tailed godwit",31.25,1.49485002168009
"80","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Numenius madagascariensis","eastern curlew",126.13,2.10081839573154
"81","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Numenius phaeopus","whimbrel ",90,1.95424250943932
"82","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Tringa nebularia","common greenshank",55.41,1.7435881501599
"83","America-Australia","Pedestrian","Charadriiformes","Scolopacidae ","Tringa stagnatilis","marsh sandpiper",44.1,1.64443858946784
"84","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea modesta","eastern great egret",57,1.75587485567249
"85","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea modesta ","eastern great egret ",57.2,1.75739602879302
"86","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea modesta ","eastern great egret ",57.7,1.76117581315573
"87","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea pacifica","white-necked heron",63.4,1.80208925788173
"88","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Ardea pacifica","white-necked heron ",63.4,1.80208925788173
"89","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Bubulcus ibis","cattle egret",23.4,1.36921585741014
"90","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Bubulcus ibis ","cattle egret ",23.4,1.36921585741014
"91","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta garzetta","little egret ",62.3,1.79448804665917
"92","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta garzetta","little egret",35,1.54406804435028
"93","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta garzetta ","little egret ",52.4,1.71933128698373
"94","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta garzetta ","little egret  ",35,1.54406804435028
"95","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta novaehollandiae","white-faced heron",46.4,1.66651798055488
"96","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta novaehollandiae ","white-faced heron ",45.9,1.66181268553726
"97","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Mesophoyx intermedia","intermediate egret",30.6,1.48572142648158
"98","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Mesophoyx intermedia","intermediate egret",13,1.11394335230684
"99","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea flavipes","yellow-billed spoonbill",24.7,1.39269695325967
"100","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea flavipes ","yellow-billed spoonbill  ",24.7,1.39269695325967
"101","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea regia","royal spoonbill",55,1.74036268949424
"102","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea regia","royal spoonbill",48.8,1.68841982200271
"103","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea regia ","royal spoonbill",44.4,1.64738297011462
"104","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea regia ","royal spoonbill ",50.1,1.69983772586725
"105","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Platalea regia ","royal spoonbill ",32.7,1.51454775266029
"106","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Plegadis falcinellus","glossy ibis ",56.3,1.75050839485135
"107","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Plegadis falcinellus","glossy ibis",45,1.65321251377534
"108","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis molucca","Australian sacred ibis ",50.4,1.70243053644553
"109","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis molucca","Australian white ibis",48.6,1.68663626926229
"110","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis molucca","Australian white ibis",80.8,1.90741136077459
"111","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis molucca ","Australian white ibis ",32.8,1.51587384371168
"112","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis molucca ","Australian white ibis  ",49.8,1.69722934275972
"113","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis spinicollis","straw-necked ibis",84.9,1.92890769024395
"114","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis spinicollis","straw-necked ibis ",110.7,2.04414762087872
"115","America-Australia","Pedestrian","Ciconiiformes","Threskiornithidae","Threskiornis spinicollis ","straw-necked ibis ",42.4,1.62736585659273
"116","America-Australia","Pedestrian","Columbiformes","Columbidae ","Geopelia humeralis ","bar-shouldered dove ",22.1,1.34439227368511
"117","America-Australia","Pedestrian","Columbiformes","Columbidae ","Leucosarcia melanoleuca","Wonga pigeon ",18.5,1.26717172840301
"118","America-Australia","Pedestrian","Columbiformes","Columbidae ","Macropygia amboinensis ","brown cuckoo-dove ",8.9,0.949390006644913
"119","America-Australia","Pedestrian","Columbiformes","Columbidae ","Macropygia amboinensis ","brown cuckoo-dove ",4.6,0.662757831681574
"120","America-Australia","Pedestrian","Columbiformes","Columbidae ","Macropygia amboinensis ","brown cuckoo-dove ",8.1,0.90848501887865
"121","America-Australia","Pedestrian","Coraciiformes","Coraciidae ","Eurystomus orientalis ","dollarbird ",25.9,1.41329976408125
"122","America-Australia","Pedestrian","Coraciiformes","Halcyonidae ","Dacelo novaeguineae ","laughing kookaburra ",10.5,1.02118929906994
"123","America-Australia","Pedestrian","Coraciiformes","Halcyonidae ","Dacelo novaeguineae ","laughing kookaburra ",14.7,1.16731733474818
"124","America-Australia","Pedestrian","Coraciiformes","Halcyonidae ","Dacelo novaeguineae ","laughing kookaburra",13.8,1.13987908640124
"125","America-Australia","Pedestrian","Coraciiformes","Halcyonidae ","Todiramphus sanctus ","sacred kingfisher ",20.9,1.32014628611105
"126","America-Australia","Pedestrian","Cuculiformes","Cuculidae ","Cacomantis flabelliformis ","fan-tailed cuckoo ",10.6,1.02530586526477
"127","America-Australia","Pedestrian","Falconiformes","Accipitridae ","Elanus axillaris ","black-shouldered kite ",23.1,1.36361197989214
"128","America-Australia","Pedestrian","Galliformes","Megapodiidae ","Alectura lathami ","Australian brush turkey",12,1.07918124604762
"129","America-Australia","Pedestrian","Gruiformes","Rallidae","Fulica atra","Eurasian coot",72.8,1.86213137931304
"130","America-Australia","Pedestrian","Gruiformes","Rallidae","Fulica atra","Eurasian coot ",74.7,1.8733206018154
"131","America-Australia","Pedestrian","Gruiformes","Rallidae","Gallinula ventralis","black-tailed native hen ",36.8,1.56584781867352
"132","America-Australia","Pedestrian","Gruiformes","Rallidae","Gallinula ventralis","black-tailed native hen",52.7,1.72181061521255
"133","America-Australia","Pedestrian","Gruiformes","Rallidae","Porphyrio porphyria","purple swamphen",57.9,1.76267856372744
"134","America-Australia","Pedestrian","Gruiformes","Rallidae","Porphyrio porphyrio ","purple swamphen ",52.6,1.72098574415374
"135","America-Australia","Pedestrian","Gruiformes","Rallidae","Porphyrio porphyrio ","purple swamphen ",72.5,1.86033800657099
"136","America-Australia","Pedestrian","Gruiformes","Rallidae","Tribonyx ventralis ","black-tailed native hen ",52.7,1.72181061521255
"137","America-Australia","Pedestrian","Gruiformes","Rallidae ","Fulica atra ","Eurasian coot ",19.2,1.28330122870355
"138","America-Australia","Pedestrian","Passeriformes","Aegithalidae ","Psaltriparus minimus ","bushtit ",7.4,0.869231719730976
"139","America-Australia","Pedestrian","Passeriformes","Aegithalidae ","Psaltriparus minimus ","bushtit ",8.5,0.929418925714293
"140","America-Australia","Pedestrian","Passeriformes","Aegithalidae ","Psaltriparus minimus ","bushtit ",6.9,0.838849090737255
"141","America-Australia","Pedestrian","Passeriformes","Artamidae","Cracticus tibicen","Australian magpie",40.3,1.60530504614111
"142","America-Australia","Pedestrian","Passeriformes","Artamidae","Cracticus tibicen","Australian magpie",11.1,1.04532297878666
"143","America-Australia","Pedestrian","Passeriformes","Artamidae ","Cracticus torquatus ","grey butcherbird ",19.3,1.28555730900777
"144","America-Australia","Pedestrian","Passeriformes","Artamidae ","Grallina cyanoleuca ","magpie-lark",19,1.27875360095283
"145","America-Australia","Pedestrian","Passeriformes","Artamidae ","Strepera graculina ","pied currawong",15.5,1.19033169817029
"146","America-Australia","Pedestrian","Passeriformes","Artamidae ","Strepera graculina ","pied currawong",13.9,1.1430148002541
"147","America-Australia","Pedestrian","Passeriformes","Artamidae ","Strepera graculina ","pied currawong ",15.1,1.17897694729317
"148","America-Australia","Pedestrian","Passeriformes","Campephagidae ","Coracina novaehollandiae","black-faced cuckoo-shrike ",21.1,1.32428245529769
"149","America-Australia","Pedestrian","Passeriformes","Certhiidae ","Certhia brachydactyla ","short-toed treecreeper ",7.2,0.857332496431269
"150","America-Australia","Pedestrian","Passeriformes","Cinclosomatidae ","Psophodes olivaceus ","eastern whipbird ",5.9,0.770852011642144
"151","America-Australia","Pedestrian","Passeriformes","Climacteridae ","Climacteris picumnus ","brown treecreeper ",5.1,0.707570176097936
"152","America-Australia","Pedestrian","Passeriformes","Climacteridae ","Cormobates leucophaeus ","white-throated treecreeper ",5.8,0.763427993562937
"153","America-Australia","Pedestrian","Passeriformes","Corcoracidae ","Corcorax melanorhamphos","white-winged chough ",16.2,1.20951501454263
"154","America-Australia","Pedestrian","Passeriformes","Corvidae","Corvus coronoides ","Australian raven ",23.8,1.37657695705651
"155","America-Australia","Pedestrian","Passeriformes","Corvidae","Corvus coronoides ","Australian raven ",29.6,1.47129171105894
"156","America-Australia","Pedestrian","Passeriformes","Corvidae","Corvus coronoides ","Australian raven ",25.8,1.41161970596323
"157","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Gymnorhina tibicen","Australian magpie",10.9,1.03742649794062
"158","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Gymnorhina tibicen ","Australian magpie",9.3,0.968482948553935
"159","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Gymnorhina tibicen ","Australian magpie",14.9,1.17318626841227
"160","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Rhipidura fuliginosa","grey fantail ",5.6,0.7481880270062
"161","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Rhipidura fuliginosa","grey fantail ",7.4,0.869231719730976
"162","America-Australia","Pedestrian","Passeriformes","Dicruridae ","Rhipidura fuliginosa ","grey fantail ",6.8,0.832508912706236
"163","America-Australia","Pedestrian","Passeriformes","Estrildidae","Lonchura castaneothorax ","chestnut-breasted mannikin",14.4,1.15836249209525
"164","America-Australia","Pedestrian","Passeriformes","Hirundinidae ","Hirundo neoxena ","welcome swallow",11,1.04139268515823
"165","America-Australia","Pedestrian","Passeriformes","Maluridae ","Malurus cyaneus","superb fairy-wren ",6.5,0.812913356642856
"166","America-Australia","Pedestrian","Passeriformes","Maluridae ","Malurus lamberti ","variegated fairy-wren ",4.5,0.653212513775344
"167","America-Australia","Pedestrian","Passeriformes","Maluridae ","Stipiturus malachurus ","southern emu-wren",7,0.845098040014257
"168","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Acanthorhynchus tenuirostris ","eastern spinebill ",5.6,0.7481880270062
"169","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Acanthorhynchus tenuirostris ","eastern spinebill ",3.6,0.556302500767287
"170","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Anthochaera chrysoptera ","bush wattlebird",6.7,0.826074802700826
"171","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Anthochaera chrysoptera ","bush wattlebird",5.4,0.732393759822969
"172","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Lichenostomus penicillatus","white-plumed honeyeater",16.7,1.22271647114758
"173","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Phylidonyris novaehollandidae ","New Holland honeyeater",6.6,0.819543935541869
"174","America-Australia","Pedestrian","Passeriformes","Meliphagidae","Phylidonyris novaehollandidae ","New Holland honeyeater",8.7,0.939519252618618
"175","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Acanthorhynchus tenuirostris ","eastern spinebill",5.8,0.763427993562937
"176","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Anthochaera carunculata ","red wattlebird",8.7,0.939519252618618
"177","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Anthochaera chrysoptera","little wattlebird",7.3,0.863322860120456
"178","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Epthianura albifrons ","white-fronted chat",22.6,1.3541084391474
"179","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus chrysops ","yellow-faced honeyeater ",4.5,0.653212513775344
"180","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus chrysops ","yellow-faced honeyeater ",4.9,0.690196080028514
"181","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus chrysops ","yellow-faced honeyeater ",5.8,0.763427993562937
"182","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus penicillatus ","white-plumed honeyeater ",8.9,0.949390006644913
"183","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus penicillatus ","white-plumed honeyeater ",9.5,0.977723605288848
"184","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichenostomus penicillatus ","white-plumed honeyeater ",9.8,0.991226075692495
"185","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Lichmera indistincta ","brown honeyeater",9.8,0.991226075692495
"186","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Manorina melanocephala ","noisy miner",7.5,0.8750612633917
"187","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Manorina melanophrys ","bell miner",2.7,0.431363764158987
"188","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Manorina melanophrys ","bell miner",5.5,0.740362689494244
"189","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Manorina melanophrys ","bell miner ",5,0.698970004336019
"190","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Meliphaga lewinii ","Lewin’s honeyeater ",8.2,0.913813852383717
"191","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Meliphaga lewinii ","Lewin’s honeyeater ",6.8,0.832508912706236
"192","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Meliphaga lewinii ","Lewin’s honeyeater",8.2,0.913813852383717
"193","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Philemon corniculatus","noisy friarbird",11.1,1.04532297878666
"194","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Philemon corniculatus ","noisy friarbird ",11.5,1.06069784035361
"195","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Philemon corniculatus ","noisy friarbird ",8.9,0.949390006644913
"196","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Phylidonyris melanops ","tawny-crowned honeyeater ",9.8,0.991226075692495
"197","America-Australia","Pedestrian","Passeriformes","Meliphagidae ","Phylidonyris novaehollandidae ","New Holland honeyeater ",7.9,0.897627091290441
"198","America-Australia","Pedestrian","Passeriformes","Menuridae ","Menura novaehollandiae","superb lyrebird ",10.5,1.02118929906994
"199","America-Australia","Pedestrian","Passeriformes","Monarchidae ","Grallina cyanoleuca","Magpie-lark",35,1.54406804435028
"200","America-Australia","Pedestrian","Passeriformes","Monarchidae ","Grallina cyanoleuca","Magpie-lark",12,1.07918124604762
"201","America-Australia","Pedestrian","Passeriformes","Monarchidae ","Grallina cyanoleuca","magpie-lark",35.4,1.54900326202579
"202","America-Australia","Pedestrian","Passeriformes","Monarchidae ","Grallina cyanoleuca","magpie-lark",11.5,1.06069784035361
"203","America-Australia","Pedestrian","Passeriformes","Motacillidae","Motacilla alba ","white wagtail ",7.7,0.886490725172482
"204","America-Australia","Pedestrian","Passeriformes","Motacillidae ","Anthus novaeseelandiae ","richard’s pipit ",12.4,1.09342168516224
"205","America-Australia","Pedestrian","Passeriformes","Muscicapidae ","Zoothera lunulata ","Bassian thrush",8.9,0.949390006644913
"206","America-Australia","Pedestrian","Passeriformes","Pachycephalidae ","Colluricincla harmonica ","grey shrike-thrush ",12.8,1.10720996964787
"207","America-Australia","Pedestrian","Passeriformes","Pachycephalidae ","Pachycephala pectoralis ","golden whistler ",7.9,0.897627091290441
"208","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Acanthiza nana ","yellow thornbill ",6.3,0.799340549453582
"209","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Acanthiza pusilla ","brown thornbill",6.7,0.826074802700826
"210","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Acanthiza reguloides ","buff-rumped thornbill",4.3,0.633468455579587
"211","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Gerygone mouki","brown gerygone ",4.2,0.6232492903979
"212","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Sericornis citreogularis ","yellow-throated scrubwren",5.6,0.7481880270062
"213","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Sericornis frontalis","white-browed scrubwren",4.2,0.6232492903979
"214","America-Australia","Pedestrian","Passeriformes","Pardalotidae ","Sericornis magnirostris ","large-billed scrubwren",4.4,0.643452676486187
"215","America-Australia","Pedestrian","Passeriformes","Petroicidae","Eopsaltria australis ","eastern yellow robin ",9.9,0.99563519459755
"216","America-Australia","Pedestrian","Passeriformes","Petroicidae ","Eopsaltria australis","eastern yellow robin ",9.5,0.977723605288848
"217","America-Australia","Pedestrian","Passeriformes","Petroicidae ","Eopsaltria australis","eastern yellow robin ",8.8,0.944482672150169
"218","America-Australia","Pedestrian","Passeriformes","Phylloscopidae","Phylloscopus collybita","Eurasian chiffchaff ",6,0.778151250383644
"219","America-Australia","Pedestrian","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus violaceus","satin bowerbird ",8.4,0.924279286061882
"220","America-Australia","Pedestrian","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus violaceus","satin bowerbird ",9.8,0.991226075692495
"221","America-Australia","Pedestrian","Passeriformes","Ptilonorhynchidae ","Ailuroedus crassirostris ","green catbird",9.7,0.986771734266245
"222","America-Australia","Pedestrian","Passeriformes","Ptilonorhynchidae ","Malurus cyaneus ","superb fairy-wren ",6.1,0.785329835010767
